"number","project","owner","reviewer","date","rscore","vscore"
"152010","platform/bionic","Nikola Veljkovic","Nikola Veljkovic","2015-05-28 15:36:31.730000000",0,0
"152010","platform/bionic","Nikola Veljkovic","Elliott Hughes","2015-05-29 04:38:22.522000000",2,1
"152023","platform/frameworks/base","Jinho Park","Chris Tate","2015-05-27 23:53:26.041000000",2,0
"152023","platform/frameworks/base","Jinho Park","Chris Tate","2015-05-27 23:53:30.710000000",0,1
"152054","platform/bionic","Dimitry Ivanov","Ying Wang","2015-05-26 18:52:21.363000000",0,0
"152054","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-26 18:55:58.623000000",0,0
"152054","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-26 19:03:49.113000000",0,1
"152054","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-26 20:06:06.652000000",2,0
"152077","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-26 19:26:37.465000000",1,1
"152077","platform/system/core","Mark Salyzyn","Todd Kjos","2015-06-01 20:52:56.739000000",1,0
"152077","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 21:16:31.002000000",2,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-26 23:02:58.172000000",1,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-26 23:07:43.214000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-26 23:10:04.398000000",-1,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-26 23:23:06.731000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-27 16:48:29.989000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 19:50:53.265000000",1,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 21:17:38.096000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 21:19:43.972000000",0,0
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-05-28 22:38:28.277000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 23:26:07.860000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 21:41:49.532000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 21:52:46.263000000",1,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 23:53:37.291000000",0,0
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-06-01 23:58:38.798000000",0,0
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-06-02 00:03:09.733000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 00:05:51.260000000",0,0
"152118","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-06-02 16:25:31.755000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 16:26:23.912000000",1,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 16:36:32.427000000",0,0
"152118","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-06-02 16:42:16.823000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 16:42:20.209000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:17:34.740000000",1,1
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-06-02 17:17:50.108000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:30:17.447000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:45:08.909000000",0,0
"152118","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-06-02 17:52:10.192000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:52:59.374000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:54:00.701000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 18:17:36.516000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 18:31:47.196000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 19:39:44.576000000",0,0
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-06-02 19:53:30.719000000",0,0
"152118","platform/system/core","Mark Salyzyn","Nick Kralevich","2015-06-02 20:20:56.632000000",2,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 20:22:26.707000000",1,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 21:59:38.190000000",2,1
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 22:18:28.667000000",0,0
"152118","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 22:19:45.439000000",2,1
"152141","platform/system/core","Evgenii Stepanov","Narayan Kamath","2015-05-27 08:33:02.383000000",2,0
"152141","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-05-28 17:54:02.180000000",0,0
"152141","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-05-28 17:55:23.301000000",1,1
"152141","platform/system/core","Evgenii Stepanov","Narayan Kamath","2015-05-29 12:17:40.320000000",2,0
"152141","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-05-30 00:47:31.166000000",0,0
"152178","platform/system/core","Oreste Salerno","Oreste Salerno","2015-06-09 14:56:03.341000000",0,0
"152178","platform/system/core","Oreste Salerno","Elliott Hughes","2015-06-09 15:59:59.676000000",0,0
"152178","platform/system/core","Oreste Salerno","Mohamad Ayyash","2015-06-11 00:59:09.346000000",1,0
"152178","platform/system/core","Oreste Salerno","Elliott Hughes","2015-06-11 01:22:55.039000000",2,1
"152196","platform/system/core","Than McIntosh","Christopher Ferris","2015-05-27 21:43:04.915000000",1,0
"152196","platform/system/core","Than McIntosh","Elliott Hughes","2015-05-27 23:30:24.677000000",2,0
"152196","platform/system/core","Than McIntosh","Than McIntosh","2015-05-28 12:43:24.658000000",0,1
"152251","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-27 21:08:53.948000000",1,1
"152251","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-27 22:22:23.497000000",0,0
"152251","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-05-28 01:34:54.897000000",2,0
"152251","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 15:52:21.073000000",0,0
"152253","platform/system/core","Christopher Ferris","Elliott Hughes","2015-05-27 22:29:36.523000000",2,0
"152253","platform/system/core","Christopher Ferris","Christopher Ferris","2015-05-27 22:35:06.006000000",0,0
"152253","platform/system/core","Christopher Ferris","Christopher Ferris","2015-05-28 00:22:31.473000000",0,0
"152253","platform/system/core","Christopher Ferris","Elliott Hughes","2015-05-28 00:50:31.471000000",0,0
"152253","platform/system/core","Christopher Ferris","Elliott Hughes","2015-05-28 00:52:22.780000000",0,0
"152253","platform/system/core","Christopher Ferris","Elliott Hughes","2015-05-28 00:52:30.020000000",2,0
"152253","platform/system/core","Christopher Ferris","Christopher Ferris","2015-05-28 18:02:01.748000000",2,1
"152286","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 02:18:36.987000000",0,1
"152286","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 03:07:15.896000000",2,0
"152286","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 03:15:13.659000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 03:17:52.321000000",0,1
"152286","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 03:35:44.481000000",0,1
"152286","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 03:36:52.161000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 03:37:07.861000000",2,0
"152286","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 18:23:22.881000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 19:22:38.127000000",0,1
"152286","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 21:41:23.404000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 22:02:18.034000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 22:12:01.390000000",0,0
"152286","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 22:23:30.662000000",2,0
"152286","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 22:25:07.336000000",0,1
"152286","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 23:09:38.835000000",0,0
"152303","platform/frameworks/av","Doney Alex","Harish Mahendrakar","2015-06-03 16:21:37.669000000",1,0
"152303","platform/frameworks/av","Doney Alex","Lajos Molnar","2015-06-03 21:51:37.399000000",0,0
"152303","platform/frameworks/av","Doney Alex","Harish Mahendrakar","2015-06-04 05:20:24.516000000",0,0
"152303","platform/frameworks/av","Doney Alex","Harish Mahendrakar","2015-06-09 12:21:59.774000000",0,0
"152303","platform/frameworks/av","Doney Alex","Harish Mahendrakar","2015-06-11 07:02:29.781000000",0,0
"152303","platform/frameworks/av","Doney Alex","Marco Nelissen","2015-06-24 20:30:39.896000000",2,1
"152327","platform/frameworks/base","Neil Fuller","Narayan Kamath","2015-05-29 09:31:53.964000000",2,0
"152327","platform/frameworks/base","Neil Fuller","Neil Fuller","2015-06-01 12:01:42.326000000",0,1
"152352","platform/frameworks/base","David Srbecky","David Srbecky","2015-05-28 16:17:51.104000000",0,0
"152352","platform/frameworks/base","David Srbecky","Andreas Gampe","2015-05-28 16:48:57.373000000",2,0
"152352","platform/frameworks/base","David Srbecky","David Srbecky","2015-05-28 18:31:22.771000000",0,1
"152361","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 19:25:30.464000000",0,-1
"152361","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 20:26:07.651000000",0,0
"152361","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 20:33:40.577000000",0,-1
"152361","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 20:35:39.340000000",0,-1
"152361","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-05-28 21:40:10.028000000",0,1
"152361","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-28 21:41:05.138000000",0,0
"152361","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-05-28 21:47:49.750000000",2,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 20:51:53.432000000",1,1
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 21:19:35.486000000",0,0
"152363","platform/system/core","Mark Salyzyn","Todd Kjos","2015-05-28 22:00:11.046000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-28 22:38:35.501000000",0,0
"152363","platform/system/core","Mark Salyzyn","Todd Kjos","2015-05-28 23:03:46.730000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 17:32:32.070000000",1,1
"152363","platform/system/core","Mark Salyzyn","Todd Kjos","2015-05-29 17:52:03.514000000",1,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 18:07:29.610000000",0,0
"152363","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-05-29 18:20:13.271000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 20:07:02.812000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 20:13:45.443000000",0,0
"152363","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-05-29 20:36:48.498000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-05-29 21:47:09.374000000",1,1
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 23:05:04.878000000",0,0
"152363","platform/system/core","Mark Salyzyn","Elliott Hughes","2015-06-01 23:30:59.542000000",2,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 16:24:17.059000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 16:24:46.564000000",2,1
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:15:30.085000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 17:16:33.994000000",2,1
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 20:19:03.977000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 20:19:48.995000000",2,1
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 21:56:56.653000000",0,0
"152363","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-02 21:57:26.175000000",2,1
"152427","platform/frameworks/base","Chad Brubaker","Alex Klyubin","2015-05-29 19:57:33.410000000",1,0
"152427","platform/frameworks/base","Chad Brubaker","Alex Klyubin","2015-05-29 19:57:43.386000000",2,0
"152427","platform/frameworks/base","Chad Brubaker","Chad Brubaker","2015-05-29 21:17:40.809000000",0,1
"152464","platform/system/core","Evgenii Stepanov","Andreas Gampe","2015-05-30 01:15:47.002000000",2,0
"152464","platform/system/core","Evgenii Stepanov","Evgenii Stepanov","2015-05-30 01:16:43.779000000",0,1
"152522","platform/system/core","Arman Uguray","Arman Uguray","2015-05-29 23:12:41.295000000",0,0
"152522","platform/system/core","Arman Uguray","Pavlin Radoslavov","2015-05-30 00:02:33.166000000",1,0
"152522","platform/system/core","Arman Uguray","Andre Eisenbach","2015-06-01 16:26:42.117000000",1,0
"152522","platform/system/core","Arman Uguray","Marie Janssen","2015-06-01 19:58:04.308000000",1,0
"152522","platform/system/core","Arman Uguray","Eric Laurent","2015-06-01 21:13:15.683000000",1,0
"152522","platform/system/core","Arman Uguray","Eric Laurent","2015-06-01 21:34:59.015000000",0,1
"152522","platform/system/core","Arman Uguray","Eric Laurent","2015-06-01 21:35:59.525000000",0,0
"152522","platform/system/core","Arman Uguray","Rom Lemarchand","2015-06-01 22:06:06.795000000",2,0
"152544","platform/system/core","Elliott Hughes","Elliott Hughes","2015-05-30 01:03:52.639000000",0,0
"152544","platform/system/core","Elliott Hughes","Elliott Hughes","2015-05-30 01:04:39.252000000",0,0
"152544","platform/system/core","Elliott Hughes","Dan Albert","2015-05-30 01:21:05.463000000",2,0
"152544","platform/system/core","Elliott Hughes","Elliott Hughes","2015-05-30 01:29:16.768000000",0,1
"152635","platform/system/core","Christopher Ferris","Elliott Hughes","2015-05-30 03:43:26.722000000",2,0
"152635","platform/system/core","Christopher Ferris","Christopher Ferris","2015-06-01 20:52:54.756000000",0,0
"152635","platform/system/core","Christopher Ferris","Elliott Hughes","2015-06-01 21:04:39.681000000",2,0
"152635","platform/system/core","Christopher Ferris","Christopher Ferris","2015-06-01 21:08:33.428000000",2,1
"152660","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-05-30 20:42:23.528000000",0,1
"152660","platform/bionic","Dimitry Ivanov","Dan Albert","2015-05-30 23:28:04.115000000",2,0
"152660","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-06-01 17:14:26.984000000",2,0
"152660","platform/bionic","Dimitry Ivanov","Dimitry Ivanov","2015-06-01 17:26:02.828000000",0,0
"152660","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-06-01 17:36:12.173000000",0,-1
"152660","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-06-01 18:11:51.683000000",2,0
"152660","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-06-01 18:58:16.839000000",0,1
"152660","platform/bionic","Dimitry Ivanov","Bionic Buildbot","2015-06-01 21:49:57.766000000",0,1
"152660","platform/bionic","Dimitry Ivanov","Elliott Hughes","2015-06-01 21:55:07.244000000",2,0
"152663","platform/bionic","Nick Kralevich","Bionic Buildbot","2015-05-31 21:04:58.863000000",0,1
"152663","platform/bionic","Nick Kralevich","Bionic Buildbot","2015-05-31 22:38:52.183000000",0,1
"152663","platform/bionic","Nick Kralevich","Bionic Buildbot","2015-05-31 23:24:10.877000000",0,1
"152663","platform/bionic","Nick Kralevich","Christopher Ferris","2015-06-01 21:41:25.531000000",0,0
"152663","platform/bionic","Nick Kralevich","Nick Kralevich","2015-06-01 21:53:33.104000000",0,0
"152663","platform/bionic","Nick Kralevich","Christopher Ferris","2015-06-01 21:58:33.243000000",0,0
"152663","platform/bionic","Nick Kralevich","Nick Kralevich","2015-06-01 22:15:08.535000000",0,0
"152663","platform/bionic","Nick Kralevich","Nick Kralevich","2015-06-01 22:53:02.772000000",0,0
"152663","platform/bionic","Nick Kralevich","Christopher Ferris","2015-06-01 23:13:25.096000000",2,0
"152663","platform/bionic","Nick Kralevich","Nick Kralevich","2015-06-01 23:16:11.295000000",0,1
"152663","platform/bionic","Nick Kralevich","Bionic Buildbot","2015-06-01 23:28:04.483000000",0,0
"152772","platform/bionic","Dan Albert","Dan Albert","2015-06-01 20:23:23.505000000",0,1
"152772","platform/bionic","Dan Albert","Elliott Hughes","2015-06-01 20:23:40.083000000",2,0
"152772","platform/bionic","Dan Albert","Bionic Buildbot","2015-06-01 21:11:43.885000000",0,0
"152783","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 20:08:10.359000000",0,0
"152783","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 20:08:27.753000000",1,1
"152783","platform/system/core","Mark Salyzyn","Todd Kjos","2015-06-01 20:48:02.357000000",1,0
"152783","platform/system/core","Mark Salyzyn","Mark Salyzyn","2015-06-01 21:16:09.262000000",2,0
